61,8,3.0,1193443200
52,8,5.0,1188345600
15,4,5.0,983145600
3,2,5.0,1504569600
69,4,4.0,1227484800
3,2,5.0,1482796800
14,6,5.0,1454198400
3,0,5.0,1467417600
3,0,5.0,1467244800
3,20,5.0,1456617600
3,20,5.0,1456012800
3,20,5.0,1453593600
3,0,5.0,1452470400
3,0,4.0,1452124800
35,6,5.0,1174521600
62,8,4.0,1193788800
62,8,4.0,1193529600
62,8,4.0,1193529600
62,12,5.0,1123804800
62,12,4.0,1122336000
62,12,4.0,1115856000
3,2,5.0,1422403200
68,6,5.0,1441324800
68,9,4.0,1164585600
3,2,5.0,1335225600
3,2,5.0,1334793600
3,2,5.0,1331510400
6,2,5.0,1504569600
3,2,5.0,1313280000
3,2,5.0,1312070400
3,2,5.0,1310947200
3,2,5.0,1309478400
3,2,5.0,1309046400
3,2,5.0,1309046400
3,2,5.0,1308614400
3,2,5.0,1303084800
3,2,5.0,1299196800
3,2,5.0,1298851200
3,2,5.0,1298332800
3,2,5.0,1296172800
3,2,5.0,1294963200
3,2,5.0,1294272000
3,2,5.0,1292544000
55,6,5.0,1441584000
3,2,5.0,1285977600
3,2,5.0,1282521600
3,2,5.0,1278892800
3,2,5.0,1278374400
3,2,5.0,1278288000
3,2,5.0,1277510400
3,2,5.0,1277337600
3,2,5.0,1277337600
3,2,5.0,1276732800
3,2,5.0,1276560000
3,2,5.0,1276387200
3,2,5.0,1275868800
3,2,5.0,1275782400
3,2,5.0,1275782400
3,2,5.0,1275696000
3,2,5.0,1275609600
3,2,5.0,1275609600
3,2,5.0,1275436800
3,2,5.0,1275350400
3,2,5.0,1275091200
3,2,5.0,1274486400
3,2,5.0,1272585600
3,2,5.0,1269993600
3,2,5.0,1268438400
3,2,5.0,1268092800
3,2,5.0,1267660800
6,2,5.0,1482796800
3,15,5.0,1232323200
3,20,5.0,1213488000
3,8,4.0,1188691200
6,0,5.0,1467417600
6,0,5.0,1467244800
3,20,5.0,1137888000
3,20,4.0,1137888000
3,20,5.0,1099267200
3,20,5.0,1099267200
3,20,5.0,1099267200
6,20,5.0,1456617600
6,20,5.0,1456012800
6,20,5.0,1453593600
6,0,5.0,1452470400
6,0,4.0,1452124800
3,4,4.0,1003190400
3,4,5.0,1003017600
82,19,3.0,1469577600
6,2,5.0,1422403200
64,12,4.0,1135728000
64,13,5.0,1132012800
53,12,3.0,1059350400
71,20,5.0,1280966400
73,12,4.0,1108944000
74,13,4.0,1042243200
19,4,5.0,971568000
84,19,4.0,1503446400
19,8,3.0,1188691200
59,8,3.0,1193443200
76,4,2.0,992822400
65,4,5.0,1225238400
43,14,5.0,1357603200
43,14,5.0,1357603200
75,13,4.0,1106352000
17,8,4.0,1188691200
17,2,4.0,1167868800
17,2,5.0,1151712000
4,20,5.0,1114905600
17,2,5.0,1130198400
17,2,5.0,1120780800
17,2,5.0,1117497600
17,2,5.0,1117411200
17,2,5.0,1116979200
88,18,5.0,1135036800
79,6,5.0,1374278400
72,4,4.0,1230249600
77,13,5.0,1056153600
70,8,3.0,1193702400
57,8,3.0,1190505600
93,20,5.0,1137456000
94,0,4.0,1456790400
63,12,5.0,1325116800
60,8,3.0,1193443200
63,13,5.0,1315094400
94,2,5.0,1412640000
97,2,5.0,1424131200
97,2,5.0,1419465600
97,2,5.0,1295913600
97,2,5.0,1286064000
97,2,5.0,1280448000
97,2,5.0,1278115200
97,2,5.0,1276560000
97,2,5.0,1276387200
97,2,5.0,1276214400
97,20,5.0,1130284800
56,8,4.0,1193443200
63,2,4.0,1310428800
94,2,5.0,1346457600
94,2,5.0,1335830400
94,2,5.0,1335225600
94,2,5.0,1296172800
94,2,5.0,1295308800
94,2,5.0,1285632000
94,2,5.0,1271376000
94,12,1.0,1254268800
94,2,5.0,1242864000
94,2,5.0,1241481600
94,2,5.0,1229990400
94,2,5.0,1227312000
94,2,5.0,1207699200
94,4,5.0,1155945600
94,2,5.0,1152748800
94,2,5.0,1151971200
94,2,5.0,1125014400
94,2,5.0,1116547200
94,2,5.0,1114732800
94,2,5.0,1113868800
94,2,5.0,1112054400
94,2,5.0,1102032000
94,2,5.0,1101600000
94,2,5.0,1101513600
94,2,5.0,1101340800
94,2,5.0,1093132800
94,2,5.0,1090886400
90,2,4.0,1038441600
2,0,5.0,1298160000
104,6,5.0,1153353600
108,8,4.0,1190592000
103,0,4.0,1464048000
103,21,5.0,1260489600
103,2,5.0,967939200
115,19,4.0,1443312000
110,8,4.0,1190505600
115,4,5.0,1053907200
105,2,4.0,1275955200
91,2,5.0,1412640000
91,2,5.0,1410739200
91,2,5.0,1410048000
91,2,5.0,1404172800
91,2,5.0,1403136000
91,2,5.0,1346457600
91,2,5.0,1337558400
91,2,5.0,1336694400
91,2,5.0,1319673600
91,2,5.0,1303257600
91,2,5.0,1299801600
91,2,5.0,1286236800
91,2,5.0,1281830400
91,2,5.0,1272931200
91,2,5.0,1271635200
91,2,5.0,1257206400
91,2,5.0,1253836800
91,2,5.0,1245196800
91,2,5.0,1240358400
91,2,5.0,1232755200
91,2,5.0,1188864000
91,8,5.0,1188432000
91,2,5.0,1182038400
91,2,5.0,1171670400
91,2,5.0,1162166400
91,2,5.0,1151625600
91,2,5.0,1146268800
91,2,5.0,1140912000
91,2,5.0,1138060800
91,2,5.0,1136937600
91,2,5.0,1136332800
125,8,3.0,1193788800
91,2,5.0,1046390400
123,8,2.0,1186099200
120,0,5.0,1290988800
58,20,5.0,1105228800
120,4,4.0,980726400
117,8,4.0,1193788800
126,14,5.0,1357776000
126,14,5.0,1357776000
134,14,5.0,1378425600
134,14,5.0,1378425600
134,14,5.0,1378425600
134,14,5.0,1378425600
106,8,4.0,1208649600
106,8,4.0,1208649600
106,8,4.0,1199664000
128,14,5.0,1280188800
114,8,4.0,1188691200
116,4,5.0,1243036800
132,0,5.0,1513123200
107,8,4.0,1188691200
131,14,5.0,1378425600
131,14,5.0,1378425600
124,4,5.0,1232755200
131,4,5.0,1349136000
132,14,5.0,1378684800
132,14,5.0,1378684800
132,14,5.0,1378684800
132,21,5.0,1364860800
132,4,5.0,1348531200
111,0,5.0,1458345600
111,0,5.0,1455840000
122,8,4.0,1188691200
137,20,5.0,1099612800
92,20,5.0,1131494400
133,14,5.0,1467676800
133,14,5.0,1467676800
133,14,5.0,1378425600
133,14,5.0,1378425600
133,14,5.0,1378425600
133,14,5.0,1378425600
133,14,5.0,1378425600
133,14,5.0,1378425600
133,14,5.0,1378425600
81,6,5.0,1372204800
81,2,4.0,1228694400
81,2,4.0,1228348800
81,2,5.0,967939200
118,19,3.0,1314230400
136,20,4.0,1345334400
154,8,3.0,1204675200
144,21,5.0,1243382400
155,4,5.0,959212800
143,13,5.0,1121385600
143,5,5.0,1120608000
143,18,5.0,1120521600
155,4,5.0,1095379200
150,8,3.0,1196812800
145,8,4.0,1188086400
145,2,3.0,1096848000
101,0,4.0,1455840000
141,14,5.0,1375920000
173,8,4.0,1193788800
173,8,4.0,1193529600
173,8,4.0,1193529600
173,12,5.0,1123804800
173,12,4.0,1122336000
173,12,4.0,1115856000
149,8,3.0,1196985600
112,8,4.0,1208649600
169,8,3.0,1188777600
164,8,4.0,1188691200
162,2,5.0,1331424000
162,8,3.0,1188691200
162,8,4.0,1187654400
162,12,4.0,1132012800
171,8,3.0,1193443200
185,5,5.0,1146528000
151,10,2.0,1465344000
151,8,3.0,1188691200
151,19,3.0,1082592000
186,8,2.0,1190505600
151,12,2.0,1014681600
146,8,4.0,1188086400
153,4,5.0,957830400
165,8,3.0,1193443200
194,4,5.0,1057190400
191,4,5.0,988416000
100,19,5.0,1469664000
168,8,4.0,1193443200
168,5,5.0,1107129600
181,4,2.0,1246492800
175,8,4.0,1193443200
130,14,5.0,1338508800
188,8,3.0,1190505600
170,21,4.0,1057795200
193,13,5.0,1058486400
167,8,3.0,1193443200
167,8,3.0,1193443200
157,8,4.0,1193529600
157,12,3.0,1076284800
177,8,3.0,1193875200
200,12,3.0,962755200
189,21,5.0,1282435200
159,8,3.0,1204416000
159,8,3.0,1204416000
208,4,4.0,1094774400
208,13,5.0,1063324800
182,13,5.0,1433203200
182,4,5.0,1251676800
156,8,4.0,1193529600
156,12,4.0,1070323200
211,2,5.0,1319500800
211,2,5.0,1105142400
201,14,5.0,1309132800
215,2,4.0,1020816000
206,7,5.0,991094400
206,11,5.0,947116800
178,8,3.0,1193529600
178,12,4.0,1105488000
180,12,3.0,1040860800
190,4,2.0,986428800
203,19,3.0,1511740800
203,19,3.0,1511740800
218,8,3.0,1188691200
218,2,4.0,1012348800
223,20,4.0,1312675200
219,2,5.0,1426032000
219,2,5.0,1310774400
203,20,4.0,1261353600
219,12,4.0,1114560000
219,2,4.0,1051228800
227,8,3.0,1188691200
226,5,5.0,1100822400
195,20,4.0,1098921600
195,7,5.0,1031875200
229,8,3.0,1185840000
229,8,3.0,1185840000
229,8,3.0,1185840000
204,0,5.0,1251244800
217,2,5.0,1013299200
217,8,3.0,1190592000
121,6,5.0,1478649600
121,13,4.0,1341187200
121,13,5.0,1314748800
121,21,4.0,1273968000
121,13,5.0,1193788800
121,9,4.0,1190678400
220,8,3.0,1188691200
232,12,4.0,1132012800
192,4,3.0,990144000
235,2,5.0,1021161600
235,8,2.0,1188777600
142,4,3.0,1006992000
142,18,4.0,1005264000
212,15,4.0,1215820800
196,4,5.0,973123200
119,2,4.0,1025136000
176,20,5.0,1147219200
152,6,5.0,1398643200
237,2,5.0,1048204800
240,13,3.0,1037404800
183,6,5.0,1424131200
222,2,4.0,1026604800
243,12,4.0,1131408000
265,0,5.0,1461628800
187,1,4.0,1308873600
248,2,4.0,1040688000
250,4,5.0,958780800
250,4,5.0,981676800
257,19,3.0,1469404800
247,5,5.0,1142553600
257,6,5.0,1371513600
257,21,5.0,1221782400
258,19,5.0,1490054400
258,2,5.0,1470614400
258,0,5.0,1467244800
258,6,5.0,1375056000
253,2,5.0,1423267200
253,2,5.0,1422057600
246,6,5.0,1374883200
259,8,4.0,1188691200
259,8,5.0,1188691200
253,2,5.0,1415318400
253,2,5.0,1404172800
245,8,3.0,1188691200
245,2,4.0,1075593600
239,4,5.0,1095292800
239,4,5.0,957916800
266,0,4.0,1461628800
279,4,5.0,966902400
253,2,5.0,1391212800
253,2,5.0,1389744000
253,2,5.0,1388620800
264,19,4.0,1208390400
214,12,3.0,1207008000
253,2,5.0,1384214400
253,12,5.0,1383609600
260,4,3.0,1238371200
260,4,4.0,1232928000
260,13,4.0,1051920000
276,2,5.0,1105833600
276,2,5.0,1010448000
269,4,3.0,959644800
275,2,5.0,1037491200
275,13,5.0,1036800000
216,2,5.0,1336694400
216,2,5.0,1334188800
216,2,5.0,1012262400
277,2,5.0,1082505600
277,2,5.0,1009756800
261,5,5.0,1117756800
273,8,3.0,1190592000
263,0,5.0,1467244800
263,2,4.0,1440720000
263,19,3.0,1207526400
270,4,2.0,1010016000
270,11,2.0,987379200
249,2,5.0,1070755200
288,9,4.0,1126137600
242,19,3.0,1469145600
241,19,5.0,1461024000
253,2,5.0,1350864000
253,2,5.0,1349136000
253,2,5.0,1348531200
253,2,5.0,1347926400
253,2,5.0,1347926400
253,2,5.0,1347926400
253,6,5.0,1339372800
253,2,5.0,1335312000
253,2,5.0,1333324800
253,2,5.0,1332633600
253,2,5.0,1329609600
253,2,5.0,1329609600
253,2,5.0,1329609600
253,2,5.0,1329436800
253,2,5.0,1329436800
253,2,5.0,1329436800
253,2,5.0,1329436800
253,0,5.0,1321488000
253,2,5.0,1318723200
253,2,5.0,1289865600
286,7,5.0,1252886400
253,0,5.0,1268006400
253,8,5.0,1264032000
253,2,5.0,1256947200
253,2,5.0,1240531200
253,2,5.0,1240531200
253,2,5.0,1240531200
253,2,5.0,1240531200
253,2,5.0,1240531200
253,2,5.0,1229644800
292,9,4.0,1129248000
253,2,5.0,1221177600
253,8,5.0,1190592000
253,2,5.0,1189036800
253,8,5.0,1188777600
253,8,4.0,1188691200
253,8,4.0,1188691200
253,8,5.0,1188691200
253,2,5.0,1178323200
285,21,5.0,1280275200
253,18,5.0,1145491200
253,13,5.0,1135641600
253,5,5.0,1134000000
253,2,5.0,1129507200
253,2,5.0,1128124800
253,2,5.0,1128038400
253,2,5.0,1128038400
253,2,5.0,1128038400
253,2,5.0,1116547200
253,2,5.0,1116460800
253,2,5.0,1116115200
253,2,5.0,1113264000
234,8,3.0,1188691200
253,2,5.0,1109030400
253,2,5.0,1107561600
253,2,5.0,1106870400
253,2,5.0,1106870400
253,2,5.0,1106611200
253,2,5.0,1106438400
253,2,5.0,1106438400
253,2,5.0,1105833600
253,2,5.0,1105488000
253,2,5.0,1101168000
253,2,5.0,1100131200
253,2,5.0,1100044800
253,2,5.0,1100044800
253,2,5.0,1098835200
253,2,5.0,1098489600
253,2,5.0,1094256000
253,2,5.0,1094169600
256,4,5.0,1225065600
256,19,5.0,1210550400
253,2,5.0,1071446400
253,2,5.0,1067385600
253,2,5.0,1058140800
253,2,5.0,1051142400
207,6,5.0,1207785600
253,2,5.0,1050796800
253,2,5.0,1031356800
253,2,5.0,1030752000
253,2,5.0,1027641600
253,2,5.0,1021507200
253,2,5.0,1020124800
158,8,4.0,1193011200
300,2,1.0,1042934400
300,2,1.0,1123113600
300,2,1.0,1115683200
253,2,5.0,1006992000
290,19,5.0,1501545600
253,2,5.0,1001635200
253,2,5.0,995760000
290,6,5.0,1372204800
253,2,5.0,967852800
293,8,3.0,1188691200
293,4,5.0,976233600
293,4,3.0,976233600
293,2,5.0,973987200
253,2,5.0,949708800
238,8,4.0,1190505600
308,13,5.0,1255392000
274,6,5.0,1221955200
274,4,5.0,977097600
251,10,5.0,1254700800
251,20,5.0,1175644800
163,8,3.0,1193443200
307,13,4.0,1067040000
278,2,3.0,1106092800
278,2,3.0,1105833600
271,21,3.0,1271203200
281,4,5.0,960595200
267,0,5.0,1455062400
267,6,5.0,1377820800
267,2,4.0,967939200
314,5,5.0,1156636800
287,15,5.0,1247184000
252,0,5.0,1254528000
287,2,4.0,989884800
306,9,4.0,1185321600
306,20,3.0,1184803200
306,4,5.0,1182384000
306,13,5.0,1180483200
289,18,5.0,1026000000
282,8,3.0,1193443200
301,8,4.0,1190505600
319,8,1.0,1188691200
304,0,5.0,1322438400
272,21,5.0,1248739200
311,2,5.0,1050537600
298,12,3.0,1156377600
298,13,5.0,1155513600
326,13,4.0,1042243200
327,5,5.0,1151193600
262,4,5.0,981763200
280,1,4.0,1329436800
280,15,5.0,1304121600
280,15,5.0,1194998400
320,2,5.0,986428800
317,2,5.0,1501027200
294,13,5.0,1066348800
317,8,4.0,1193097600
317,4,5.0,979171200
336,13,4.0,1111190400
321,8,4.0,1188691200
321,8,4.0,1188691200
321,20,5.0,1141171200
321,4,5.0,1084924800
321,4,5.0,1084924800
321,4,5.0,967680000
342,4,5.0,982281600
322,4,5.0,966211200
322,0,5.0,1285286400
349,4,3.0,1094256000
350,2,4.0,1076630400
351,4,4.0,1095984000
315,20,3.0,1312329600
351,12,4.0,991699200
305,11,5.0,1271808000
332,9,4.0,1153872000
332,13,5.0,1123718400
318,8,1.0,1188691200
318,8,2.0,1188691200
318,2,5.0,1086220800
310,10,4.0,1153440000
310,13,4.0,1150329600
337,12,2.0,976838400
367,13,4.0,1200182400
296,12,3.0,1090800000
338,2,5.0,1051660800
354,4,5.0,981936000
354,0,4.0,1204761600
354,8,2.0,1188691200
368,20,5.0,1192320000
329,2,4.0,1056758400
368,4,5.0,1098230400
366,5,5.0,1097971200
366,13,5.0,1097798400
346,4,3.0,1075075200
343,4,5.0,982627200
348,19,4.0,1207526400
375,0,5.0,1449360000
377,9,4.0,1143072000
372,13,5.0,1119571200
335,6,5.0,1118275200
335,13,5.0,1095984000
358,6,5.0,1153353600
358,10,4.0,1137628800
375,19,3.0,1312588800
352,8,3.0,1188691200
375,8,3.0,1188691200
352,4,5.0,984700800
369,15,5.0,1179964800
369,6,5.0,1177632000
379,20,5.0,1146873600
361,4,5.0,981763200
361,0,5.0,1230854400
379,9,4.0,1184544000
379,7,4.0,1184284800
359,12,3.0,1132012800
370,6,5.0,1374105600
385,13,4.0,1087689600
353,4,4.0,970704000
353,0,5.0,1284940800
371,13,4.0,1389225600
374,4,4.0,1102550400
382,13,5.0,1168560000
374,19,5.0,1414454400
334,2,4.0,1087084800
295,13,4.0,1067040000
374,13,5.0,1106352000
387,13,5.0,1255392000
347,10,5.0,1456963200
347,7,5.0,1303948800
356,4,5.0,1094601600
347,11,5.0,1046217600
347,19,3.0,1043193600
356,4,5.0,982713600
356,4,5.0,969753600
356,4,5.0,967334400
356,4,5.0,964656000
383,13,4.0,1135296000
404,9,5.0,1175817600
397,12,5.0,1182729600
355,0,5.0,1204761600
355,4,5.0,968198400
401,13,5.0,1117584000
407,4,5.0,982627200
328,13,5.0,1180483200
291,2,5.0,1425168000
389,9,5.0,1188950400
381,13,5.0,1119571200
392,9,5.0,1221523200
291,2,5.0,1407542400
291,2,5.0,1407542400
392,11,5.0,1125878400
392,4,5.0,1111363200
392,20,5.0,1106524800
291,2,5.0,1403913600
376,12,3.0,1181433600
376,9,4.0,1180915200
376,0,5.0,1363737600
412,6,5.0,1395100800
373,4,4.0,1090540800
373,13,5.0,1087689600
341,4,5.0,979171200
341,6,5.0,1281830400
413,13,4.0,1276041600
291,0,3.0,1327449600
393,20,2.0,1183852800
425,2,3.0,1112572800
425,12,3.0,1101686400
333,8,3.0,1194048000
388,9,4.0,1157500800
378,13,4.0,1296777600
291,12,3.0,1106611200
406,7,5.0,1170288000
406,10,3.0,1135641600
406,4,4.0,1121299200
406,11,5.0,1113955200
291,12,4.0,1025481600
291,4,5.0,972086400
403,13,4.0,1135641600
414,13,4.0,1276041600
410,2,4.0,1208390400
408,5,5.0,1164758400
408,9,5.0,1190678400
408,4,4.0,1178496000
313,19,4.0,1147910400
429,0,4.0,1458086400
431,2,4.0,1026345600
421,13,5.0,1232928000
421,17,5.0,1229212800
325,6,4.0,1380844800
299,12,3.0,1073347200
302,0,2.0,1313452800
302,2,5.0,1031270400
396,8,1.0,1188691200
396,12,4.0,1128988800
419,2,3.0,1236297600
409,9,3.0,1149552000
409,13,4.0,1112400000
405,13,5.0,1138060800
330,18,5.0,1163548800
390,12,4.0,1184025600
394,18,5.0,1064275200
394,16,5.0,1064534400
420,5,5.0,1127174400
423,0,5.0,1464307200
439,0,4.0,1405036800
439,6,5.0,1216771200
402,13,5.0,1133827200
417,12,4.0,1242950400
417,8,2.0,1188691200
417,2,5.0,1117497600
417,2,5.0,1046131200
415,13,5.0,1295568000
432,9,5.0,1143590400
432,13,5.0,1143417600
442,0,4.0,1394409600
422,14,5.0,1411516800
422,14,5.0,1411516800
422,12,5.0,1380672000
422,20,5.0,1106006400
441,8,2.0,1188691200
441,2,5.0,1054944000
449,12,3.0,1201564800
365,13,5.0,1102377600
365,4,3.0,1101600000
323,4,5.0,971395200
312,16,5.0,1052179200
268,19,1.0,1484697600
268,0,5.0,1455062400
362,4,5.0,982886400
452,1,3.0,1412640000
452,8,4.0,1188086400
444,13,5.0,1165449600
400,13,5.0,1106352000
391,9,4.0,1211328000
309,5,5.0,1122422400
324,0,5.0,1341273600
140,2,4.0,1266019200
435,21,1.0,1361750400
458,13,5.0,1207180800
411,6,4.0,1124409600
411,5,5.0,1108512000
411,13,4.0,1106352000
428,9,4.0,1185840000
428,13,5.0,1200441600
438,13,4.0,1203897600
440,13,5.0,1232928000
437,12,4.0,1198108800
418,6,5.0,1318636800
339,12,4.0,1129680000
463,15,5.0,1224806400
463,13,5.0,1172188800
395,5,5.0,1129248000
345,2,4.0,1090195200
443,0,5.0,1204761600
443,4,5.0,967766400
457,15,5.0,1177459200
454,8,3.0,1188086400
460,9,3.0,1217376000
460,13,4.0,1199923200
460,4,5.0,1194307200
398,12,4.0,1207008000
436,9,4.0,1146268800
436,2,4.0,1241136000
436,2,4.0,1240531200
436,12,4.0,1192060800
363,4,5.0,968198400
466,12,4.0,1173052800
473,4,3.0,1228953600
380,13,5.0,1102032000
465,10,5.0,1350864000
474,2,5.0,1424131200
474,2,5.0,1423008000
474,2,5.0,1313971200
474,2,5.0,1242345600
474,2,5.0,1240531200
474,13,5.0,1180483200
474,2,5.0,1176940800
478,7,5.0,1199923200
478,20,5.0,1198886400
416,4,5.0,1303430400
416,13,5.0,1117584000
481,6,3.0,1469404800
481,13,4.0,1261958400
424,9,4.0,1186617600
470,13,5.0,1276473600
470,2,2.0,1272585600
482,0,3.0,1212796800
446,4,5.0,1095811200
446,12,3.0,965347200
446,4,5.0,960854400
476,20,5.0,1248912000
476,7,5.0,1238976000
476,11,5.0,1221523200
476,4,4.0,1208822400
476,10,3.0,1203638400
488,2,3.0,1328745600
488,12,4.0,1327449600
433,0,5.0,1448150400
433,6,5.0,1223683200
433,8,3.0,1208649600
492,13,5.0,1265587200
456,10,3.0,1360540800
479,13,4.0,1212019200
475,8,4.0,1188691200
475,2,5.0,1033862400
453,8,3.0,1188086400
471,13,5.0,1307491200
485,21,5.0,1375833600
445,2,5.0,1350864000
445,2,5.0,1235174400
445,2,5.0,1165276800
494,2,5.0,1422662400
494,2,5.0,1422403200
494,2,5.0,1419552000
494,2,5.0,1415318400
447,4,5.0,1272672000
494,2,5.0,1242259200
494,8,3.0,1188691200
494,2,5.0,1106611200
494,5,5.0,1102464000
494,2,5.0,1098489600
494,2,5.0,1022544000
494,12,1.0,965347200
480,13,4.0,1229299200
489,19,3.0,1469750400
489,0,4.0,1455840000
489,6,5.0,1405555200
489,6,5.0,1377648000
490,10,2.0,1324857600
484,20,5.0,1341360000
484,9,5.0,1184716800
503,15,5.0,1241568000
484,18,5.0,1135382400
484,13,5.0,1129161600
468,15,4.0,1253318400
501,21,5.0,1239321600
501,13,5.0,1235520000
491,9,3.0,1211414400
491,13,4.0,1214784000
498,13,5.0,1232928000
486,13,5.0,1211241600
507,13,4.0,1247443200
495,15,5.0,1217980800
508,13,4.0,1292976000
386,6,4.0,1224979200
386,13,5.0,1202774400
502,13,4.0,1232928000
513,13,4.0,1253059200
510,13,5.0,1258329600
506,4,5.0,1246320000
499,8,2.0,1188777600
233,8,3.0,1188691200
455,10,1.0,1151366400
514,13,5.0,1253491200
514,4,4.0,1249948800
516,13,5.0,1342396800
509,15,5.0,1302480000
515,8,3.0,1188691200
511,13,4.0,1336953600
511,1,4.0,1335830400
434,13,4.0,1037404800
505,4,3.0,1285977600
529,15,5.0,1180569600
530,2,4.0,1267574400
521,15,5.0,1274400000
525,11,5.0,1288137600
527,13,4.0,1285545600
527,4,5.0,1284681600
500,15,5.0,1291852800
483,21,4.0,1053648000
537,13,5.0,1258934400
532,15,5.0,1276905600
541,0,4.0,1465776000
542,8,4.0,1188777600
541,4,3.0,1266019200
539,13,5.0,1370217600
541,13,5.0,1259539200
524,2,4.0,1282608000
524,13,4.0,1243987200
524,2,4.0,1242345600
524,2,4.0,1241568000
523,15,5.0,1241568000
477,0,4.0,1313452800
544,13,5.0,1390953600
533,21,5.0,1247875200
518,2,4.0,1321488000
518,13,5.0,1320019200
540,10,4.0,1155427200
518,21,5.0,1274313600
477,13,5.0,1215734400
477,4,4.0,1214438400
477,9,5.0,1214179200
540,12,4.0,1100131200
518,2,5.0,1244764800
518,13,5.0,1244505600
540,18,4.0,1088553600
536,15,4.0,1312502400
496,6,5.0,1144713600
496,2,5.0,1042502400
545,13,5.0,1252886400
545,10,5.0,1251417600
546,13,5.0,1277683200
538,21,5.0,1368230400
531,2,5.0,1298332800
547,18,5.0,1285718400
547,4,5.0,1283212800
547,13,5.0,1275523200
551,13,5.0,1314748800
551,21,5.0,1308268800
493,13,5.0,1260230400
561,10,5.0,1360713600
562,2,5.0,1503619200
520,2,4.0,1235606400
558,13,5.0,1369699200
548,13,5.0,1344988800
562,2,4.0,1461369600
562,2,4.0,1457222400
562,2,5.0,1456531200
552,13,5.0,1328659200
497,0,4.0,1359417600
459,19,4.0,1387756800
522,21,4.0,1244332800
562,2,4.0,1425168000
562,2,4.0,1424649600
553,13,3.0,1171411200
562,2,5.0,1421539200
562,2,5.0,1420329600
534,14,5.0,1304899200
562,2,5.0,1412985600
562,2,5.0,1412985600
562,2,4.0,1412985600
562,2,5.0,1412985600
562,2,5.0,1412640000
562,2,5.0,1410652800
462,13,4.0,1180396800
557,13,5.0,1326067200
562,13,4.0,1384732800
562,2,5.0,1381017600
427,9,5.0,1184284800
427,15,5.0,1141344000
567,12,4.0,1312761600
562,2,5.0,1346457600
562,2,4.0,1346457600
567,8,4.0,1188691200
571,13,5.0,1309132800
562,2,5.0,1319500800
562,2,5.0,1319500800
562,2,5.0,1315267200
562,2,5.0,1314057600
562,2,5.0,1309219200
562,6,5.0,1305676800
562,2,5.0,1298937600
562,2,5.0,1295136000
562,2,5.0,1288051200
562,2,4.0,1288051200
535,8,5.0,1246752000
562,2,5.0,1284768000
562,2,5.0,1280534400
562,2,5.0,1278374400
562,2,4.0,1276387200
562,2,5.0,1275609600
562,2,4.0,1275609600
562,2,4.0,1275091200
562,2,4.0,1274572800
562,2,4.0,1274140800
562,2,4.0,1273622400
562,2,5.0,1273363200
562,2,4.0,1273190400
562,2,4.0,1272844800
562,2,5.0,1272672000
562,2,4.0,1272672000
562,2,4.0,1272412800
562,2,5.0,1272412800
562,2,5.0,1272153600
562,2,4.0,1271894400
